9,-1 ,237.14 ,229.15 ,20.1 ,58.41 ,58.45 ,-1, -1, -1
9,-1 ,746.97 ,260.61 ,57.26 ,36.88 ,56.68 ,-1, -1, -1
9,-1 ,364.8 ,233.66 ,20.62 ,60.23 ,56.45 ,-1, -1, -1
9,-1 ,433.73 ,245.94 ,19.17 ,40.77 ,52.95 ,-1, -1, -1
9,-1 ,545.6 ,254.32 ,34.83 ,46.63 ,50.08 ,-1, -1, -1
10,-1 ,512.24 ,237.37 ,40.67 ,88.77 ,81.63 ,-1, -1, -1
10,-1 ,387.34 ,230.87 ,24.45 ,61.87 ,71.66 ,-1, -1, -1
10,-1 ,257.13 ,284.87 ,50.95 ,64.4 ,71.61 ,-1, -1, -1
10,-1 ,553.43 ,267.56 ,57.04 ,35.58 ,69.8 ,-1, -1, -1
10,-1 ,237.43 ,228.74 ,21.26 ,59.42 ,68.98 ,-1, -1, -1
10,-1 ,219.95 ,285.0 ,50.32 ,68.91 ,64.51 ,-1, -1, -1
10,-1 ,239.03 ,284.31 ,53.07 ,67.79 ,63.29 ,-1, -1, -1
10,-1 ,751.49 ,259.66 ,59.94 ,38.59 ,60.01 ,-1, -1, -1
10,-1 ,609.16 ,228.12 ,29.75 ,84.64 ,57.95 ,-1, -1, -1
10,-1 ,363.96 ,232.88 ,21.49 ,61.59 ,57.85 ,-1, -1, -1
10,-1 ,454.02 ,239.35 ,24.81 ,51.13 ,54.19 ,-1, -1, -1
10,-1 ,435.03 ,243.89 ,17.31 ,35.96 ,52.84 ,-1, -1, -1
11,-1 ,513.71 ,235.68 ,40.74 ,90.17 ,86.46 ,-1, -1, -1
11,-1 ,552.99 ,267.89 ,57.51 ,34.8 ,71.8 ,-1, -1, -1
11,-1 ,257.82 ,284.95 ,50.1 ,64.3 ,71.66 ,-1, -1, -1
11,-1 ,388.63 ,230.09 ,24.34 ,63.88 ,69.68 ,-1, -1, -1
11,-1 ,236.99 ,229.7 ,22.55 ,57.8 ,68.57 ,-1, -1, -1
11,-1 ,223.38 ,285.54 ,51.26 ,68.01 ,64.48 ,-1, -1, -1
11,-1 ,752.69 ,263.73 ,62.27 ,35.66 ,64.33 ,-1, -1, -1
11,-1 ,609.1 ,228.14 ,29.92 ,84.58 ,58.19 ,-1, -1, -1
11,-1 ,363.02 ,233.77 ,22.17 ,60.45 ,56.94 ,-1, -1, -1
11,-1 ,453.86 ,239.41 ,24.84 ,51.13 ,54.09 ,-1, -1, -1
11,-1 ,434.92 ,244.34 ,17.52 ,36.11 ,50.46 ,-1, -1, -1
12,-1 ,515.02 ,236.35 ,40.81 ,89.47 ,85.48 ,-1, -1, -1
12,-1 ,388.61 ,230.72 ,25.31 ,63.71 ,73.94 ,-1, -1, -1
12,-1 ,257.8 ,285.18 ,50.23 ,64.28 ,71.49 ,-1, -1, -1
12,-1 ,552.95 ,266.99 ,57.33 ,35.86 ,71.36 ,-1, -1, -1
12,-1 ,224.52 ,285.9 ,50.25 ,67.52 ,65.82 ,-1, -1, -1
12,-1 ,238.01 ,230.82 ,21.48 ,55.86 ,65.72 ,-1, -1, -1
12,-1 ,758.37 ,268.82 ,57.15 ,30.77 ,59.88 ,-1, -1, -1
12,-1 ,611.34 ,230.32 ,31.59 ,82.83 ,59.44 ,-1, -1, -1
12,-1 ,365.45 ,234.01 ,20.11 ,59.83 ,57.76 ,-1, -1, -1
12,-1 ,454.43 ,240.49 ,24.64 ,50.62 ,55.35 ,-1, -1, -1
12,-1 ,435.02 ,244.99 ,17.42 ,33.89 ,51.61 ,-1, -1, -1
12,-1 ,239.28 ,284.65 ,53.59 ,66.32 ,51.27 ,-1, -1, -1
13,-1 ,516.65 ,238.39 ,40.71 ,87.53 ,85.16 ,-1, -1, -1
13,-1 ,389.2 ,229.84 ,24.99 ,64.22 ,75.7 ,-1, -1, -1
13,-1 ,552.43 ,266.69 ,58.65 ,35.67 ,72.18 ,-1, -1, -1
13,-1 ,258.67 ,285.67 ,49.13 ,63.29 ,70.58 ,-1, -1, -1
13,-1 ,226.36 ,285.22 ,50.46 ,68.07 ,65.61 ,-1, -1, -1
13,-1 ,238.93 ,232.16 ,20.39 ,54.23 ,62.09 ,-1, -1, -1
13,-1 ,611.4 ,231.69 ,31.43 ,81.54 ,61.51 ,-1, -1, -1
13,-1 ,365.52 ,234.04 ,20.29 ,58.76 ,55.88 ,-1, -1, -1
13,-1 ,454.65 ,240.7 ,24.01 ,50.56 ,51.37 ,-1, -1, -1
13,-1 ,434.89 ,244.56 ,17.79 ,33.66 ,51.31 ,-1, -1, -1
14,-1 ,517.88 ,239.83 ,39.57 ,87.2 ,82.34 ,-1, -1, -1
14,-1 ,390.19 ,229.38 ,25.23 ,64.57 ,80.54 ,-1, -1, -1
14,-1 ,553.78 ,266.42 ,57.21 ,35.72 ,72.7 ,-1, -1, -1
14,-1 ,258.56 ,284.89 ,49.55 ,64.18 ,70.51 ,-1, -1, -1
14,-1 ,765.83 ,257.61 ,54.71 ,44.15 ,66.41 ,-1, -1, -1
14,-1 ,225.93 ,284.32 ,51.13 ,68.96 ,65.0 ,-1, -1, -1
14,-1 ,612.22 ,231.66 ,31.19 ,81.58 ,62.75 ,-1, -1, -1
14,-1 ,366.17 ,234.28 ,20.34 ,59.17 ,60.77 ,-1, -1, -1
14,-1 ,241.81 ,232.92 ,19.73 ,53.25 ,57.62 ,-1, -1, -1
14,-1 ,432.87 ,245.08 ,20.0 ,41.07 ,52.48 ,-1, -1, -1
15,-1 ,522.43 ,240.75 ,36.25 ,87.98 ,78.69 ,-1, -1, -1
15,-1 ,391.77 ,229.44 ,24.2 ,64.75 ,77.62 ,-1, -1, -1
15,-1 ,555.84 ,266.88 ,55.1 ,35.31 ,70.71 ,-1, -1, -1
15,-1 ,259.05 ,285.51 ,48.96 ,63.52 ,69.28 ,-1, -1, -1
15,-1 ,226.8 ,284.68 ,50.72 ,68.52 ,64.71 ,-1, -1, -1
15,-1 ,771.0 ,261.45 ,52.17 ,39.67 ,62.77 ,-1, -1, -1
15,-1 ,612.24 ,231.47 ,31.19 ,81.8 ,62.2 ,-1, -1, -1
15,-1 ,241.19 ,230.65 ,21.54 ,57.42 ,61.53 ,-1, -1, -1
15,-1 ,365.64 ,233.39 ,21.81 ,60.77 ,59.1 ,-1, -1, -1
15,-1 ,433.04 ,245.09 ,19.86 ,41.12 ,52.9 ,-1, -1, -1
16,-1 ,524.81 ,234.82 ,34.5 ,93.28 ,81.71 ,-1, -1, -1
16,-1 ,392.36 ,229.32 ,23.89 ,64.5 ,80.99 ,-1, -1, -1
16,-1 ,774.7 ,250.44 ,56.81 ,51.02 ,73.46 ,-1, -1, -1
16,-1 ,557.14 ,267.92 ,53.98 ,34.25 ,69.31 ,-1, -1, -1
16,-1 ,257.73 ,285.24 ,50.23 ,63.39 ,69.31 ,-1, -1, -1
16,-1 ,238.86 ,284.01 ,53.99 ,68.04 ,68.13 ,-1, -1, -1
16,-1 ,221.34 ,285.14 ,52.33 ,68.37 ,61.73 ,-1, -1, -1
16,-1 ,364.95 ,232.19 ,23.16 ,62.81 ,61.6 ,-1, -1, -1
16,-1 ,242.59 ,229.77 ,21.0 ,56.71 ,61.46 ,-1, -1, -1
16,-1 ,610.19 ,231.77 ,30.08 ,80.94 ,60.94 ,-1, -1, -1
16,-1 ,453.98 ,239.8 ,24.97 ,51.04 ,53.61 ,-1, -1, -1
16,-1 ,432.53 ,245.0 ,20.69 ,41.91 ,52.71 ,-1, -1, -1
16,-1 ,641.59 ,251.9 ,27.24 ,58.06 ,50.51 ,-1, -1, -1
17,-1 ,393.16 ,229.6 ,23.41 ,64.51 ,80.14 ,-1, -1, -1
17,-1 ,526.94 ,231.03 ,32.21 ,96.15 ,77.82 ,-1, -1, -1
17,-1 ,557.47 ,267.78 ,53.74 ,34.23 ,70.22 ,-1, -1, -1
17,-1 ,777.65 ,248.04 ,57.4 ,53.7 ,69.88 ,-1, -1, -1
17,-1 ,258.25 ,285.53 ,49.53 ,63.26 ,68.35 ,-1, -1, -1
17,-1 ,242.22 ,229.54 ,21.98 ,56.73 ,67.26 ,-1, -1, -1
17,-1 ,239.44 ,284.05 ,53.65 ,67.84 ,66.94 ,-1, -1, -1
17,-1 ,367.81 ,231.33 ,22.09 ,63.86 ,66.3 ,-1, -1, -1
17,-1 ,609.97 ,231.2 ,30.38 ,81.38 ,63.44 ,-1, -1, -1
17,-1 ,220.71 ,284.96 ,52.47 ,68.58 ,61.53 ,-1, -1, -1
17,-1 ,453.27 ,238.88 ,26.17 ,51.68 ,55.61 ,-1, -1, -1
17,-1 ,641.04 ,250.19 ,28.0 ,59.93 ,52.89 ,-1, -1, -1
17,-1 ,432.1 ,245.43 ,21.18 ,41.46 ,50.75 ,-1, -1, -1
18,-1 ,393.47 ,229.66 ,23.27 ,64.67 ,79.89 ,-1, -1, -1
18,-1 ,529.05 ,226.08 ,31.96 ,101.85 ,74.74 ,-1, -1, -1
18,-1 ,258.03 ,285.31 ,49.81 ,63.24 ,68.77 ,-1, -1, -1
18,-1 ,243.24 ,229.67 ,21.15 ,56.61 ,68.69 ,-1, -1, -1
18,-1 ,238.94 ,284.09 ,54.59 ,67.88 ,66.99 ,-1, -1, -1
18,-1 ,560.29 ,268.48 ,50.67 ,33.27 ,64.24 ,-1, -1, -1
18,-1 ,780.17 ,256.59 ,52.6 ,43.95 ,64.22 ,-1, -1, -1
18,-1 ,609.79 ,230.48 ,30.41 ,82.06 ,62.29 ,-1, -1, -1
18,-1 ,367.77 ,232.19 ,21.44 ,63.44 ,61.81 ,-1, -1, -1
18,-1 ,220.69 ,285.04 ,53.15 ,68.44 ,60.72 ,-1, -1, -1
18,-1 ,453.6 ,238.34 ,26.19 ,51.84 ,56.3 ,-1, -1, -1
18,-1 ,431.94 ,245.54 ,21.08 ,41.44 ,51.91 ,-1, -1, -1
18,-1 ,641.36 ,247.93 ,26.95 ,61.75 ,51.6 ,-1, -1, -1
19,-1 ,394.49 ,229.64 ,22.83 ,64.63 ,77.48 ,-1, -1, -1
19,-1 ,532.38 ,227.22 ,32.44 ,99.54 ,74.1 ,-1, -1, -1
19,-1 ,782.83 ,256.23 ,57.49 ,45.03 ,70.56 ,-1, -1, -1
19,-1 ,258.08 ,285.47 ,49.73 ,63.33 ,68.55 ,-1, -1, -1
19,-1 ,238.39 ,283.92 ,54.66 ,68.14 ,67.71 ,-1, -1, -1
19,-1 ,244.03 ,229.18 ,20.96 ,57.06 ,67.54 ,-1, -1, -1
19,-1 ,562.12 ,267.51 ,48.78 ,33.91 ,63.04 ,-1, -1, -1
19,-1 ,220.9 ,284.63 ,53.12 ,68.82 ,62.01 ,-1, -1, -1
19,-1 ,610.02 ,231.02 ,30.36 ,81.52 ,61.94 ,-1, -1, -1
19,-1 ,367.69 ,232.14 ,22.08 ,62.91 ,59.96 ,-1, -1, -1
19,-1 ,453.41 ,238.22 ,26.53 ,51.92 ,56.15 ,-1, -1, -1
19,-1 ,641.62 ,245.87 ,26.39 ,64.02 ,53.79 ,-1, -1, -1
19,-1 ,431.71 ,245.38 ,21.26 ,41.5 ,51.22 ,-1, -1, -1
20,-1 ,534.4 ,226.5 ,35.3 ,104.01 ,79.57 ,-1, -1, -1
20,-1 ,395.77 ,229.69 ,22.49 ,65.33 ,75.05 ,-1, -1, -1
20,-1 ,258.63 ,284.79 ,49.54 ,63.51 ,67.88 ,-1, -1, -1
20,-1 ,244.74 ,228.34 ,22.27 ,58.46 ,67.1 ,-1, -1, -1
20,-1 ,234.36 ,283.05 ,55.27 ,68.96 ,66.63 ,-1, -1, -1
20,-1 ,786.3 ,254.38 ,58.81 ,46.63 ,62.25 ,-1, -1, -1
20,-1 ,367.38 ,231.75 ,23.17 ,63.24 ,61.77 ,-1, -1, -1
20,-1 ,610.54 ,233.22 ,28.5 ,78.64 ,60.24 ,-1, -1, -1
20,-1 ,565.28 ,268.38 ,46.3 ,34.06 ,58.01 ,-1, -1, -1
20,-1 ,452.36 ,238.63 ,27.89 ,51.73 ,57.1 ,-1, -1, -1
20,-1 ,219.55 ,286.4 ,51.62 ,69.12 ,55.84 ,-1, -1, -1
20,-1 ,640.39 ,245.68 ,26.47 ,64.08 ,55.09 ,-1, -1, -1
20,-1 ,621.96 ,235.78 ,23.6 ,75.18 ,51.41 ,-1, -1, -1
21,-1 ,535.08 ,228.53 ,34.87 ,100.23 ,76.41 ,-1, -1, -1
21,-1 ,396.27 ,229.03 ,22.49 ,66.05 ,75.98 ,-1, -1, -1
21,-1 ,258.25 ,285.46 ,50.19 ,62.96 ,66.05 ,-1, -1, -1
21,-1 ,245.42 ,228.34 ,21.96 ,58.35 ,65.7 ,-1, -1, -1
21,-1 ,235.21 ,283.18 ,55.81 ,68.66 ,65.43 ,-1, -1, -1
21,-1 ,368.07 ,231.42 ,22.84 ,63.38 ,60.87 ,-1, -1, -1
21,-1 ,610.64 ,233.19 ,29.11 ,78.77 ,60.01 ,-1, -1, -1
21,-1 ,452.32 ,238.49 ,27.88 ,51.86 ,57.68 ,-1, -1, -1
21,-1 ,566.33 ,267.66 ,44.99 ,34.55 ,56.76 ,-1, -1, -1
21,-1 ,218.26 ,285.75 ,55.32 ,69.03 ,56.33 ,-1, -1, -1
21,-1 ,640.49 ,243.73 ,26.49 ,66.02 ,55.44 ,-1, -1, -1
21,-1 ,789.85 ,254.87 ,64.44 ,46.0 ,55.33 ,-1, -1, -1
21,-1 ,621.86 ,235.79 ,23.74 ,75.25 ,51.19 ,-1, -1, -1
22,-1 ,535.82 ,227.04 ,40.47 ,102.44 ,86.01 ,-1, -1, -1
22,-1 ,396.68 ,228.93 ,22.43 ,66.38 ,77.14 ,-1, -1, -1
22,-1 ,245.84 ,227.97 ,23.98 ,53.14 ,64.66 ,-1, -1, -1
22,-1 ,235.5 ,282.88 ,55.9 ,68.95 ,63.86 ,-1, -1, -1
22,-1 ,257.61 ,284.97 ,51.0 ,63.56 ,63.51 ,-1, -1, -1
22,-1 ,610.68 ,233.52 ,29.42 ,78.42 ,61.93 ,-1, -1, -1
22,-1 ,368.24 ,231.93 ,23.14 ,63.15 ,58.99 ,-1, -1, -1
22,-1 ,566.62 ,266.98 ,45.21 ,35.18 ,57.17 ,-1, -1, -1
22,-1 ,452.71 ,238.71 ,27.42 ,51.78 ,56.48 ,-1, -1, -1
22,-1 ,640.29 ,243.69 ,26.65 ,65.93 ,55.34 ,-1, -1, -1
22,-1 ,797.35 ,245.95 ,63.0 ,56.03 ,55.3 ,-1, -1, -1
23,-1 ,533.43 ,226.64 ,49.21 ,104.09 ,90.25 ,-1, -1, -1
23,-1 ,396.28 ,229.51 ,23.72 ,66.02 ,77.86 ,-1, -1, -1
23,-1 ,258.51 ,284.5 ,50.06 ,64.04 ,67.08 ,-1, -1, -1
23,-1 ,568.41 ,267.06 ,43.34 ,35.56 ,64.82 ,-1, -1, -1
23,-1 ,235.86 ,283.33 ,54.41 ,68.64 ,64.52 ,-1, -1, -1
23,-1 ,246.09 ,227.65 ,23.35 ,54.94 ,62.85 ,-1, -1, -1
23,-1 ,610.84 ,234.93 ,30.46 ,77.04 ,61.2 ,-1, -1, -1
23,-1 ,452.85 ,238.53 ,27.47 ,52.2 ,59.56 ,-1, -1, -1
23,-1 ,370.05 ,234.36 ,21.58 ,61.31 ,57.8 ,-1, -1, -1
23,-1 ,640.45 ,243.48 ,26.57 ,66.04 ,55.41 ,-1, -1, -1
23,-1 ,431.42 ,245.31 ,22.5 ,41.85 ,51.5 ,-1, -1, -1
24,-1 ,538.67 ,227.93 ,48.66 ,102.55 ,88.24 ,-1, -1, -1
24,-1 ,395.84 ,229.42 ,24.81 ,65.51 ,79.93 ,-1, -1, -1
24,-1 ,257.55 ,283.55 ,51.25 ,64.84 ,71.12 ,-1, -1, -1
24,-1 ,611.49 ,227.85 ,31.3 ,84.96 ,69.19 ,-1, -1, -1
24,-1 ,222.79 ,283.55 ,52.73 ,69.33 ,67.01 ,-1, -1, -1
24,-1 ,369.38 ,233.48 ,22.63 ,61.6 ,63.6 ,-1, -1, -1
24,-1 ,246.68 ,228.9 ,23.3 ,47.2 ,63.55 ,-1, -1, -1
24,-1 ,452.9 ,236.38 ,28.45 ,55.06 ,61.0 ,-1, -1, -1
24,-1 ,239.4 ,282.22 ,52.75 ,67.3 ,60.75 ,-1, -1, -1
24,-1 ,640.99 ,234.99 ,26.51 ,75.27 ,58.58 ,-1, -1, -1
24,-1 ,570.8 ,265.61 ,41.61 ,35.22 ,54.75 ,-1, -1, -1
24,-1 ,429.46 ,245.74 ,24.77 ,41.64 ,50.19 ,-1, -1, -1
25,-1 ,539.07 ,228.41 ,51.44 ,104.14 ,87.62 ,-1, -1, -1
25,-1 ,395.96 ,228.87 ,24.83 ,65.8 ,76.34 ,-1, -1, -1
25,-1 ,258.06 ,283.65 ,50.59 ,64.29 ,71.29 ,-1, -1, -1
25,-1 ,612.25 ,229.13 ,31.38 ,84.12 ,69.67 ,-1, -1, -1
25,-1 ,222.8 ,284.34 ,52.75 ,68.87 ,66.09 ,-1, -1, -1
25,-1 ,246.8 ,229.09 ,22.67 ,46.9 ,63.16 ,-1, -1, -1
25,-1 ,369.83 ,233.95 ,22.61 ,61.15 ,60.32 ,-1, -1, -1
25,-1 ,239.34 ,282.47 ,52.36 ,67.28 ,59.44 ,-1, -1, -1
25,-1 ,452.77 ,236.9 ,27.95 ,55.19 ,58.65 ,-1, -1, -1
25,-1 ,641.44 ,234.16 ,26.43 ,75.95 ,57.8 ,-1, -1, -1
